Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
PA,,,Pastizales,,,,2041,,,,2.22241,2.22241,2.22241,2.22241,2.22241,2.22241,2.22241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2042,,,,2.21532,2.21532,2.21532,2.21532,2.21532,2.21532,2.21532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2043,,,,2.20823,2.20823,2.20823,2.20823,2.20823,2.20823,2.20823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2044,,,,2.20114,2.20114,2.20114,2.20114,2.20114,2.20114,2.20114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2045,,,,2.19405,2.19405,2.19405,2.19405,2.19405,2.19405,2.19405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2046,,,,2.18696,2.18696,2.18696,2.18696,2.18696,2.18696,2.18696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2047,,,,2.17986,2.17986,2.17986,2.17986,2.17986,2.17986,2.17986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2048,,,,2.17277,2.17277,2.17277,2.17277,2.17277,2.17277,2.17277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2049,,,,2.16568,2.16568,2.16568,2.16568,2.16568,2.16568,2.16568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2050,,,,2.15859,2.15859,2.15859,2.15859,2.15859,2.15859,2.15859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2051,,,,2.1515,2.1515,2.1515,2.1515,2.1515,2.1515,2.1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2052,,,,2.14441,2.14441,2.14441,2.14441,2.14441,2.14441,2.14441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2053,,,,2.13732,2.13732,2.13732,2.13732,2.13732,2.13732,2.13732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2054,,,,2.13023,2.13023,2.13023,2.13023,2.13023,2.13023,2.13023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2055,,,,2.12314,2.12314,2.12314,2.12314,2.12314,2.12314,2.12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2056,,,,2.11605,2.11605,2.11605,2.11605,2.11605,2.11605,2.11605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2057,,,,2.10895,2.10895,2.10895,2.10895,2.10895,2.10895,2.10895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2058,,,,2.10186,2.10186,2.10186,2.10186,2.10186,2.10186,2.10186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2059,,,,2.09477,2.09477,2.09477,2.09477,2.09477,2.09477,2.09477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2060,,,,2.08768,2.08768,2.08768,2.08768,2.08768,2.08768,2.08768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2061,,,,2.08059,2.08059,2.08059,2.08059,2.08059,2.08059,2.08059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2062,,,,2.0735,2.0735,2.0735,2.0735,2.0735,2.0735,2.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2063,,,,2.06641,2.06641,2.06641,2.06641,2.06641,2.06641,2.06641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2064,,,,2.05932,2.05932,2.05932,2.05932,2.05932,2.05932,2.05932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2065,,,,2.05223,2.05223,2.05223,2.05223,2.05223,2.05223,2.05223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2066,,,,2.04514,2.04514,2.04514,2.04514,2.04514,2.04514,2.04514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2067,,,,2.03804,2.03804,2.03804,2.03804,2.03804,2.03804,2.03804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2068,,,,2.03095,2.03095,2.03095,2.03095,2.03095,2.03095,2.03095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2069,,,,2.02386,2.02386,2.02386,2.02386,2.02386,2.02386,2.02386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Pastizales,,,,2070,,,,2.01677,2.01677,2.01677,2.01677,2.01677,2.01677,2.01677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2018,,,,0.491998,0.491998,0.491998,0.491998,0.491998,0.491998,0.491998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2019,,,,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2020,,,,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2021,,,,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,0.491828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2022,,,,0.491148,0.491148,0.491148,0.491148,0.491148,0.491148,0.491148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2023,,,,0.492963,0.492963,0.492963,0.492963,0.492963,0.492963,0.492963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2024,,,,0.492289,0.492289,0.492289,0.492289,0.492289,0.492289,0.492289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2025,,,,0.491616,0.491616,0.491616,0.491616,0.491616,0.491616,0.491616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2026,,,,0.490943,0.490943,0.490943,0.490943,0.490943,0.490943,0.490943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2027,,,,0.490272,0.490272,0.490272,0.490272,0.490272,0.490272,0.490272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2028,,,,0.489601,0.489601,0.489601,0.489601,0.489601,0.489601,0.489601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2029,,,,0.488932,0.488932,0.488932,0.488932,0.488932,0.488932,0.488932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2030,,,,0.488263,0.488263,0.488263,0.488263,0.488263,0.488263,0.488263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2031,,,,0.487595,0.487595,0.487595,0.487595,0.487595,0.487595,0.487595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2032,,,,0.486928,0.486928,0.486928,0.486928,0.486928,0.486928,0.486928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2033,,,,0.486262,0.486262,0.486262,0.486262,0.486262,0.486262,0.486262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2034,,,,0.485597,0.485597,0.485597,0.485597,0.485597,0.485597,0.485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2035,,,,0.484933,0.484933,0.484933,0.484933,0.484933,0.484933,0.484933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2036,,,,0.48427,0.48427,0.48427,0.48427,0.48427,0.48427,0.48427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2037,,,,0.483608,0.483608,0.483608,0.483608,0.483608,0.483608,0.483608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2038,,,,0.482946,0.482946,0.482946,0.482946,0.482946,0.482946,0.482946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2039,,,,0.482286,0.482286,0.482286,0.482286,0.482286,0.482286,0.482286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2040,,,,0.481626,0.481626,0.481626,0.481626,0.481626,0.481626,0.481626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2041,,,,0.480968,0.480968,0.480968,0.480968,0.480968,0.480968,0.480968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2042,,,,0.48031,0.48031,0.48031,0.48031,0.48031,0.48031,0.48031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2043,,,,0.479653,0.479653,0.479653,0.479653,0.479653,0.479653,0.479653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2044,,,,0.478997,0.478997,0.478997,0.478997,0.478997,0.478997,0.478997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2045,,,,0.478342,0.478342,0.478342,0.478342,0.478342,0.478342,0.478342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2046,,,,0.477688,0.477688,0.477688,0.477688,0.477688,0.477688,0.477688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2047,,,,0.477035,0.477035,0.477035,0.477035,0.477035,0.477035,0.477035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2048,,,,0.476383,0.476383,0.476383,0.476383,0.476383,0.476383,0.476383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2049,,,,0.475731,0.475731,0.475731,0.475731,0.475731,0.475731,0.475731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2050,,,,0.475081,0.475081,0.475081,0.475081,0.475081,0.475081,0.475081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2051,,,,0.474431,0.474431,0.474431,0.474431,0.474431,0.474431,0.474431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2052,,,,0.473782,0.473782,0.473782,0.473782,0.473782,0.473782,0.473782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2053,,,,0.473134,0.473134,0.473134,0.473134,0.473134,0.473134,0.473134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2054,,,,0.472488,0.472488,0.472488,0.472488,0.472488,0.472488,0.472488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2055,,,,0.471842,0.471842,0.471842,0.471842,0.471842,0.471842,0.471842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2056,,,,0.471196,0.471196,0.471196,0.471196,0.471196,0.471196,0.471196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2057,,,,0.470552,0.470552,0.470552,0.470552,0.470552,0.470552,0.470552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2058,,,,0.469909,0.469909,0.469909,0.469909,0.469909,0.469909,0.469909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2059,,,,0.469266,0.469266,0.469266,0.469266,0.469266,0.469266,0.469266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2060,,,,0.468625,0.468625,0.468625,0.468625,0.468625,0.468625,0.468625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2061,,,,0.467984,0.467984,0.467984,0.467984,0.467984,0.467984,0.467984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2062,,,,0.467344,0.467344,0.467344,0.467344,0.467344,0.467344,0.467344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2063,,,,0.466705,0.466705,0.466705,0.466705,0.466705,0.466705,0.466705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2064,,,,0.466067,0.466067,0.466067,0.466067,0.466067,0.466067,0.466067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2065,,,,0.46543,0.46543,0.46543,0.46543,0.46543,0.46543,0.46543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2066,,,,0.464794,0.464794,0.464794,0.464794,0.464794,0.464794,0.464794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2067,,,,0.464158,0.464158,0.464158,0.464158,0.464158,0.464158,0.464158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2068,,,,0.463524,0.463524,0.463524,0.463524,0.463524,0.463524,0.463524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2069,,,,0.46289,0.46289,0.46289,0.46289,0.46289,0.46289,0.46289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Humedal,,,,2070,,,,0.462257,0.462257,0.462257,0.462257,0.462257,0.462257,0.462257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2018,,,,0.285908,0.285908,0.285908,0.285908,0.285908,0.285908,0.285908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2019,,,,0.290016,0.290016,0.290016,0.290016,0.290016,0.290016,0.290016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2020,,,,0.294091,0.294091,0.294091,0.294091,0.294091,0.294091,0.294091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2021,,,,0.298133,0.298133,0.298133,0.298133,0.298133,0.298133,0.298133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2022,,,,0.302141,0.302141,0.302141,0.302141,0.302141,0.302141,0.302141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2023,,,,0.275503,0.275503,0.275503,0.275503,0.275503,0.275503,0.275503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2024,,,,0.279046,0.279046,0.279046,0.279046,0.279046,0.279046,0.279046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2025,,,,0.282556,0.282556,0.282556,0.282556,0.282556,0.282556,0.282556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2026,,,,0.286029,0.286029,0.286029,0.286029,0.286029,0.286029,0.286029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2027,,,,0.289462,0.289462,0.289462,0.289462,0.289462,0.289462,0.289462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2028,,,,0.292855,0.292855,0.292855,0.292855,0.292855,0.292855,0.292855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2029,,,,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,0.296205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2030,,,,0.29951,0.29951,0.29951,0.29951,0.29951,0.29951,0.29951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2031,,,,0.302768,0.302768,0.302768,0.302768,0.302768,0.302768,0.302768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2032,,,,0.305976,0.305976,0.305976,0.305976,0.305976,0.305976,0.305976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2033,,,,0.309132,0.309132,0.309132,0.309132,0.309132,0.309132,0.309132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2034,,,,0.312235,0.312235,0.312235,0.312235,0.312235,0.312235,0.312235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2035,,,,0.315281,0.315281,0.315281,0.315281,0.315281,0.315281,0.315281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2036,,,,0.318271,0.318271,0.318271,0.318271,0.318271,0.318271,0.318271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2037,,,,0.321201,0.321201,0.321201,0.321201,0.321201,0.321201,0.321201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2038,,,,0.32407,0.32407,0.32407,0.32407,0.32407,0.32407,0.32407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2039,,,,0.326877,0.326877,0.326877,0.326877,0.326877,0.326877,0.326877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2040,,,,0.32962,0.32962,0.32962,0.32962,0.32962,0.32962,0.32962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2041,,,,0.332298,0.332298,0.332298,0.332298,0.332298,0.332298,0.332298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2042,,,,0.334912,0.334912,0.334912,0.334912,0.334912,0.334912,0.334912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2043,,,,0.337459,0.337459,0.337459,0.337459,0.337459,0.337459,0.337459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2044,,,,0.339938,0.339938,0.339938,0.339938,0.339938,0.339938,0.339938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2045,,,,0.342349,0.342349,0.342349,0.342349,0.342349,0.342349,0.342349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2046,,,,0.344691,0.344691,0.344691,0.344691,0.344691,0.344691,0.344691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2047,,,,0.346964,0.346964,0.346964,0.346964,0.346964,0.346964,0.346964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2048,,,,0.349166,0.349166,0.349166,0.349166,0.349166,0.349166,0.349166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2049,,,,0.351299,0.351299,0.351299,0.351299,0.351299,0.351299,0.351299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2050,,,,0.353361,0.353361,0.353361,0.353361,0.353361,0.353361,0.353361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2051,,,,0.355353,0.355353,0.355353,0.355353,0.355353,0.355353,0.355353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2052,,,,0.357273,0.357273,0.357273,0.357273,0.357273,0.357273,0.357273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2053,,,,0.35912,0.35912,0.35912,0.35912,0.35912,0.35912,0.35912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2054,,,,0.360892,0.360892,0.360892,0.360892,0.360892,0.360892,0.360892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2055,,,,0.362588,0.362588,0.362588,0.362588,0.362588,0.362588,0.362588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2056,,,,0.364207,0.364207,0.364207,0.364207,0.364207,0.364207,0.364207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2057,,,,0.365748,0.365748,0.365748,0.365748,0.365748,0.365748,0.365748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2058,,,,0.367209,0.367209,0.367209,0.367209,0.367209,0.367209,0.367209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2059,,,,0.36859,0.36859,0.36859,0.36859,0.36859,0.36859,0.36859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2060,,,,0.36989,0.36989,0.36989,0.36989,0.36989,0.36989,0.36989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2061,,,,0.371108,0.371108,0.371108,0.371108,0.371108,0.371108,0.371108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2062,,,,0.372243,0.372243,0.372243,0.372243,0.372243,0.372243,0.372243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2063,,,,0.373294,0.373294,0.373294,0.373294,0.373294,0.373294,0.373294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2064,,,,0.37426,0.37426,0.37426,0.37426,0.37426,0.37426,0.37426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2065,,,,0.375142,0.375142,0.375142,0.375142,0.375142,0.375142,0.375142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2066,,,,0.375937,0.375937,0.375937,0.375937,0.375937,0.375937,0.375937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2067,,,,0.376646,0.376646,0.376646,0.376646,0.376646,0.376646,0.376646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2068,,,,0.377267,0.377267,0.377267,0.377267,0.377267,0.377267,0.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2069,,,,0.377802,0.377802,0.377802,0.377802,0.377802,0.377802,0.377802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Zona_atropica,,,,2070,,,,0.378248,0.378248,0.378248,0.378248,0.378248,0.378248,0.378248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2018,,,,0.10859,0.10859,0.10859,0.10859,0.10859,0.10859,0.10859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2019,,,,0.109952,0.109952,0.109952,0.109952,0.109952,0.109952,0.109952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2020,,,,0.11133,0.11133,0.11133,0.11133,0.11133,0.11133,0.11133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2021,,,,0.112726,0.112726,0.112726,0.112726,0.112726,0.112726,0.112726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2022,,,,0.114138,0.114138,0.114138,0.114138,0.114138,0.114138,0.114138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2023,,,,0.104011,0.104011,0.104011,0.104011,0.104011,0.104011,0.104011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2024,,,,0.105314,0.105314,0.105314,0.105314,0.105314,0.105314,0.105314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2025,,,,0.106633,0.106633,0.106633,0.106633,0.106633,0.106633,0.106633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2026,,,,0.107968,0.107968,0.107968,0.107968,0.107968,0.107968,0.107968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2027,,,,0.10932,0.10932,0.10932,0.10932,0.10932,0.10932,0.10932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2028,,,,0.11069,0.11069,0.11069,0.11069,0.11069,0.11069,0.11069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2029,,,,0.112076,0.112076,0.112076,0.112076,0.112076,0.112076,0.112076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2030,,,,0.11348,0.11348,0.11348,0.11348,0.11348,0.11348,0.11348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2031,,,,0.114901,0.114901,0.114901,0.114901,0.114901,0.114901,0.114901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,,,Otras_tierras,,,,2032,,,,0.11634,0.11634,0.11634,0.11634,0.11634,0.11634,0.11634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
